188, 9400        ,263.13      ,
189, 9450        ,263.12      ,
190, 9500        ,263.11      ,
191, 9550        ,263.1       ,
192, 9600        ,263.1       ,
193, 9650        ,263.09      ,
194, 9700        ,263.09      ,
195, 9750        ,263.08      ,
196, 9800        ,263.08      ,
197, 9850        ,263.07      ,
198, 9900        ,263.07      ,
199, 9950        ,263.06      ,
200, 10000       ,263.06      ,
201, 10050       ,263.05      ,
202, 10100       ,263.05      ,
203, 10150       ,263.04      ,
204, 10200       ,263.04      ,
205, 10250       ,263.04      ,
206, 10300       ,263.03      ,
207, 10350       ,263.03      ,
208, 10400       ,263.03      ,
209, 10450       ,263.02      ,
210, 10500       ,263.02      ,
211, 10550       ,263.02      ,
212, 10600       ,263.01      ,
213, 10650       ,263.01      ,
214, 10700       ,263.01      ,
215, 10750       ,263.01      ,
216, 10800       ,263         ,
217, 10850       ,263         ,
218, 10900       ,263         ,
219, 10950       ,263         ,
220, 11000       ,262.99      ,
221, 11050       ,262.99      ,
222, 11100       ,262.99      ,
223, 11150       ,262.99      ,
224, 11200       ,262.99      ,
225, 11250       ,262.98      ,
226, 11300       ,262.98      ,
227, 11350       ,262.98      ,
228, 11400       ,262.98      ,
229, 11450       ,262.98      ,
230, 11500       ,262.98      ,
231, 11550       ,262.98      ,
232, 11600       ,262.97      ,
233, 11650       ,262.97      ,
234, 11700       ,262.97      ,
235, 11750       ,262.97      ,
236, 11800       ,262.97      ,
237, 11850       ,262.97      ,
238, 11900       ,262.97      ,
239, 11950       ,262.97      ,
240, 12000       ,262.97      ,
